UPLD,2018-11-23,27.66,28.25,27.57,28.00,27.94,Stay Long
USO,2018-11-23,10.88,10.94,10.69,10.83,10.82,Stay Long
UTX,2018-11-23,124.99,130.28,124.79,129.04,128.04,Stay Long
UUP,2018-11-23,25.82,25.88,25.82,25.87,25.86,Stay Long
VCTR,2018-11-23,11.93,12.22,11.93,12.14,12.10,Stay Long
VMW,2018-11-23,148.52,154.00,148.52,152.99,151.84,Stay Long
VNOM,2018-11-23,28.90,29.81,28.50,29.28,29.20,Stay Long
VRSK,2018-11-23,119.59,120.72,119.06,120.06,119.95,Stay Long
VRTX,2018-11-23,158.76,161.99,157.40,160.39,159.93,Stay Long
WBA,2018-11-23,79.11,81.50,79.01,80.81,80.44,Stay Long
WDAY,2018-11-23,130.87,135.87,130.21,135.26,133.78,Stay Long
WDC,2018-11-23,46.84,48.09,46.51,47.34,47.31,Stay Long
WEN,2018-11-23,17.69,17.85,17.50,17.75,17.70,Stay Long
WGO,2018-11-23,25.18,26.04,25.03,25.73,25.60,Stay Long
WING,2018-11-23,61.21,63.15,60.53,62.90,62.19,Stay Long
WIX,2018-11-23,85.55,89.81,85.35,88.40,87.85,Stay Long
WMT,2018-11-23,94.13,95.55,94.13,95.10,94.93,Stay Long
WNS,2018-11-23,48.14,48.64,48.05,48.41,48.37,Stay Long
WRD,2018-11-23,19.25,19.90,19.05,19.56,19.50,Stay Long
WUBA,2018-11-23,53.82,54.20,52.14,53.75,53.36,Stay Long
XAR,2018-11-23,85.27,86.69,85.16,86.12,85.99,Stay Long
XHE,2018-11-23,73.73,75.20,73.73,74.52,74.48,Stay Long
XLNX,2018-11-23,85.44,87.98,85.44,87.26,86.89,Stay Long
XLP,2018-11-23,54.55,55.03,54.42,54.79,54.75,Stay Long
XLU,2018-11-23,54.15,54.24,53.75,54.11,54.03,Stay Long
XLV,2018-11-23,89.03,90.18,88.98,89.64,89.60,Stay Long
XOM,2018-11-23,76.05,76.20,74.70,75.49,75.46,Stay Long
YETI,2018-11-23,18.09,18.25,17.81,18.09,18.05,Stay Long
ZBRA,2018-11-23,162.46,167.30,162.46,165.00,164.92,Stay Long
ZEN,2018-11-23,51.03,53.52,51.03,53.10,52.55,Stay Long
ZION,2018-11-23,46.77,47.50,46.46,47.02,46.99,Stay Long
ZNH,2018-11-23,33.26,34.38,33.23,34.33,33.98,Stay Long
ZTO,2018-11-23,16.10,16.61,16.10,16.48,16.40,Stay Long
ZTS,2018-11-23,88.23,90.24,87.90,89.24,89.13,Stay Long
